source,target,weight,overlap_days,overlap_years,n_cabinets,cabinets,eras,tie_type
TN-henri-culmann-puis-jean-gaston-fraisse-a,TN-mohamed-badra,730,730,2.0,1,Gouvernement Ben Ammar,protectorate,co_membership
TN-henri-culmann-puis-jean-gaston-fraisse-a,TN-unknown-20,512,512,1.4,1,Gouvernement Ben Ammar,protectorate,co_membership
TN-henri-culmann-puis-jean-gaston-fraisse-a,TN-unknown-21,512,512,1.4,1,Gouvernement Ben Ammar,protectorate,co_membership
TN-henri-culmann-puis-jean-gaston-fraisse-a,TN-unknown-22,512,512,1.4,1,Gouvernement Ben Ammar,protectorate,co_membership
TN-henri-culmann-puis-jean-gaston-fraisse-a,TN-unknown-23,512,512,1.4,1,Gouvernement Ben Ammar,protectorate,co_membership
TN-henri-culmann-puis-jean-gaston-fraisse-a,TN-unknown-24,512,512,1.4,1,Gouvernement Ben Ammar,protectorate,co_membership
TN-jean-mathieu,TN-mohamed-badra,730,730,2.0,1,Gouvernement Ben Ammar,protectorate,co_membership
TN-jean-mathieu,TN-unknown-20,512,512,1.4,1,Gouvernement Ben Ammar,protectorate,co_membership
TN-jean-mathieu,TN-unknown-21,512,512,1.4,1,Gouvernement Ben Ammar,protectorate,co_membership
TN-jean-mathieu,TN-unknown-22,512,512,1.4,1,Gouvernement Ben Ammar,protectorate,co_membership
TN-jean-mathieu,TN-unknown-23,512,512,1.4,1,Gouvernement Ben Ammar,protectorate,co_membership
TN-jean-mathieu,TN-unknown-24,512,512,1.4,1,Gouvernement Ben Ammar,protectorate,co_membership
TN-mohamed-badra,TN-unknown-20,512,512,1.4,1,Gouvernement Ben Ammar,protectorate,co_membership
TN-mohamed-badra,TN-unknown-21,512,512,1.4,1,Gouvernement Ben Ammar,protectorate,co_membership
TN-mohamed-badra,TN-unknown-22,512,512,1.4,1,Gouvernement Ben Ammar,protectorate,co_membership
TN-mohamed-badra,TN-unknown-23,512,512,1.4,1,Gouvernement Ben Ammar,protectorate,co_membership
TN-mohamed-badra,TN-unknown-24,512,512,1.4,1,Gouvernement Ben Ammar,protectorate,co_membership
TN-unknown-20,TN-unknown-21,613,613,1.68,1,Gouvernement Ben Ammar,protectorate_end,co_membership
TN-unknown-20,TN-unknown-22,613,613,1.68,1,Gouvernement Ben Ammar,protectorate_end,co_membership
TN-unknown-20,TN-unknown-23,613,613,1.68,1,Gouvernement Ben Ammar,protectorate_end,co_membership
TN-unknown-20,TN-unknown-24,613,613,1.68,1,Gouvernement Ben Ammar,protectorate_end,co_membership
TN-unknown-21,TN-unknown-22,613,613,1.68,1,Gouvernement Ben Ammar,protectorate_end,co_membership
TN-unknown-21,TN-unknown-23,613,613,1.68,1,Gouvernement Ben Ammar,protectorate_end,co_membership
TN-unknown-21,TN-unknown-24,613,613,1.68,1,Gouvernement Ben Ammar,protectorate_end,co_membership
TN-unknown-22,TN-unknown-23,613,613,1.68,1,Gouvernement Ben Ammar,protectorate_end,co_membership
TN-unknown-22,TN-unknown-24,613,613,1.68,1,Gouvernement Ben Ammar,protectorate_end,co_membership
TN-unknown-23,TN-unknown-24,613,613,1.68,1,Gouvernement Ben Ammar,protectorate_end,co_membership
Q108159069,Q108163613,2433,2433,6.66,2,Gouvernement Bouden/Hachani/Madouri/Zaafrani|TN-18,saied_exception|second_republic,co_membership
Q108159069,Q108741355,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q108865358,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q108883556,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q108892344,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q108892347,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q108892351,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q108892355,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q108892359,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q108892363,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q108892366,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q108892374,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q108892375,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q108892377,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q108892383,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q108892387,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q109544397,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q116206588,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q118382993,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q121088468,1413,1413,3.87,2,Gouvernement Bouden/Hachani/Madouri/Zaafrani|TN-20,saied_exception|second_republic,co_membership
Q108159069,Q12270270,1868,1868,5.11,2,Gouvernement Bouden/Hachani/Madouri/Zaafrani|TN-18,saied_exception|second_republic,co_membership
Q108159069,Q124353858,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q125337883,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q128723414,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q129810051,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q130344076,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q132560656,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q132560774,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q132633117,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q132633142,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q134414603,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q136257453,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q136456985,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q138863507,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q140077197,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q379778,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q52450891,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q86329266,2429,2429,6.65,2,Gouvernement Bouden/Hachani/Madouri/Zaafrani|TN-18,saied_exception|second_republic,co_membership
Q108159069,Q98828355,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q98828560,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q98828570,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,Q98828599,1860,1860,5.09,2,Gouvernement Bouden/Hachani/Madouri/Zaafrani|TN-18,saied_exception|second_republic,co_membership
Q108159069,TN-ezzeddine-ben-cheikh,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,TN-issam-lahmar,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,TN-kamel-feki,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,TN-lotfi-dhiab,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,TN-ministere-de-l-agriculture,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,TN-ministere-de-l-industrie-et-de-la-techno,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,TN-ministere-de-l-interieur,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,TN-ministere-des-affaires-etrangeres,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,TN-ministre-de-l-economie-et-de-la-planific,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,TN-ministre-de-la-formation-professionnelle,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,TN-mohamed-ali-boughdiri,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,TN-mohamed-ali-nafti,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,TN-mondher-belaid,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,TN-nabil-ammar,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,TN-rachid-amri,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,TN-riadh-chaouad,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,TN-sadok-mourali,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,TN-samir-abid,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,TN-sofiene-hemissi,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108159069,TN-wajdi-hdhili,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q108741355,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q108865358,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q108883556,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q108892344,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q108892347,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q108892351,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q108892355,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q108892359,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q108892363,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q108892366,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q108892374,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q108892375,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q108892377,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q108892383,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q108892387,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q109544397,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q116206588,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q118382993,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q121088468,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q12270270,1868,1868,5.11,2,Gouvernement Bouden/Hachani/Madouri/Zaafrani|TN-18,saied_exception|second_republic,co_membership
Q108163613,Q124353858,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q125337883,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q128723414,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q129810051,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q130344076,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q132560656,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q132560774,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q132633117,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q132633142,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q134414603,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q136257453,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q136456985,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q138863507,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q140077197,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q379778,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q52450891,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q86329266,2429,2429,6.65,2,Gouvernement Bouden/Hachani/Madouri/Zaafrani|TN-18,saied_exception|second_republic,co_membership
Q108163613,Q98828355,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q98828560,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q98828570,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,Q98828599,1860,1860,5.09,2,Gouvernement Bouden/Hachani/Madouri/Zaafrani|TN-18,saied_exception|second_republic,co_membership
Q108163613,TN-ezzeddine-ben-cheikh,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,TN-issam-lahmar,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,TN-kamel-feki,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,TN-lotfi-dhiab,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,TN-ministere-de-l-agriculture,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,TN-ministere-de-l-industrie-et-de-la-techno,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,TN-ministere-de-l-interieur,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,TN-ministere-des-affaires-etrangeres,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,TN-ministre-de-l-economie-et-de-la-planific,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,TN-ministre-de-la-formation-professionnelle,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,TN-mohamed-ali-boughdiri,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,TN-mohamed-ali-nafti,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,TN-mondher-belaid,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,TN-nabil-ammar,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,TN-rachid-amri,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,TN-riadh-chaouad,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,TN-sadok-mourali,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,TN-samir-abid,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,TN-sofiene-hemissi,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108163613,TN-wajdi-hdhili,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108741355,Q108865358,1973,1973,5.4,2,Gouvernement Bouden/Hachani/Madouri/Zaafrani|TN-19,saied_exception|second_republic,co_membership
Q108741355,Q108883556,1973,1973,5.4,2,Gouvernement Bouden/Hachani/Madouri/Zaafrani|TN-19,saied_exception|second_republic,co_membership
Q108741355,Q108892344,1790,1790,4.9,2,Gouvernement Bouden/Hachani/Madouri/Zaafrani|TN-19,saied_exception|second_republic,co_membership
Q108741355,Q108892347,1973,1973,5.4,2,Gouvernement Bouden/Hachani/Madouri/Zaafrani|TN-19,saied_exception|second_republic,co_membership
Q108741355,Q108892351,1973,1973,5.4,2,Gouvernement Bouden/Hachani/Madouri/Zaafrani|TN-19,saied_exception|second_republic,co_membership
Q108741355,Q108892355,1973,1973,5.4,2,Gouvernement Bouden/Hachani/Madouri/Zaafrani|TN-19,saied_exception|second_republic,co_membership
Q108741355,Q108892359,1766,1766,4.84,2,Gouvernement Bouden/Hachani/Madouri/Zaafrani|TN-19,saied_exception|second_republic,co_membership
Q108741355,Q108892363,1884,1884,5.16,2,Gouvernement Bouden/Hachani/Madouri/Zaafrani|TN-19,saied_exception|second_republic,co_membership
Q108741355,Q108892366,1973,1973,5.4,2,Gouvernement Bouden/Hachani/Madouri/Zaafrani|TN-19,saied_exception|second_republic,co_membership
Q108741355,Q108892374,1973,1973,5.4,2,Gouvernement Bouden/Hachani/Madouri/Zaafrani|TN-19,saied_exception|second_republic,co_membership
Q108741355,Q108892375,1813,1813,4.96,2,Gouvernement Bouden/Hachani/Madouri/Zaafrani|TN-19,saied_exception|second_republic,co_membership
Q108741355,Q108892377,1973,1973,5.4,2,Gouvernement Bouden/Hachani/Madouri/Zaafrani|TN-19,saied_exception|second_republic,co_membership
Q108741355,Q108892383,1973,1973,5.4,2,Gouvernement Bouden/Hachani/Madouri/Zaafrani|TN-19,saied_exception|second_republic,co_membership
Q108741355,Q108892387,1973,1973,5.4,2,Gouvernement Bouden/Hachani/Madouri/Zaafrani|TN-19,saied_exception|second_republic,co_membership
Q108741355,Q109544397,1973,1973,5.4,2,Gouvernement Bouden/Hachani/Madouri/Zaafrani|TN-19,saied_exception|second_republic,co_membership
Q108741355,Q116206588,1515,1515,4.15,2,Gouvernement Bouden/Hachani/Madouri/Zaafrani|TN-19,saied_exception|second_republic,co_membership
Q108741355,Q118382993,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108741355,Q121088468,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108741355,Q12270270,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108741355,Q124353858,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108741355,Q125337883,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
Q108741355,Q128723414,1314,1314,3.6,1,Gouvernement Bouden/Hachani/Madouri/Zaafrani,second_republic,co_membership
